S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
287	CG/2018/0182136	CHHATTISGARH ANGELS FOUNDATION	tamrakar.omprakash@gmail.com	9893945602	C/O OMPRAKASH TAMRAKAR WARD NO 7GANDHI CHOWK NEAR DEWANGAN BHAWAN DEOKARDIST BEMETARA	DEOKAR	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Education & Literacy,Information & Communication Technology,Minority Issues,Vocational Training,Women's Development & Empowerment,		
288	CG/2019/0244480	CHHATTISGARH BATAR SWASTHAYA EVAM SHIKSHA SAMITI	786khan.abdul@gmail.com	7000258101	ABDUL SALAM C/0 JAMEEL KHAN KERLAPAL	SUKMA	CHHATTISGARH, 	Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Labour & Employment,Nutrition,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
289	CG/2019/0228309	Chhattisgarh chhatra Paalak Sangh	cgpaalaksangh@gmail.com	7000241043	HIGA/4, Housing Board Complex, Infront ofNew Bus Stand, Durg, Chhattisgarh	Durg	CHHATTISGARH, 	Children,Education & Literacy,		
290	CG/2018/0217433	CHHATTISGARH CHISHTI WELFARE SOCIETY	msmirza.beg@rediffmail.com	8827782781	R.D.A. COLONY, SANJAY NAGAR	RAIPUR	CHHATTISGARH, 	Education & Literacy,		
291	CG/2018/0196457	CHHATTISGARH COUNCIL OF ALTERNATIVE MEDICINE	cgcspe.india@gmail.com	9893354327	LORMI, DISTT MUNGELI C.G.	LORMI	CHHATTISGARH, 	Children,Dalit Upliftment,Differently Abled,Education & Literacy,Aged/Elderly,Health & Family Welfare,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Right to Information & Advocacy,Scientific & Industrial Research,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,Labour & Employment,Minority Issues,Prisoner's Issues,		
292	CG/2018/0182820	Chhattisgarh Dioceses Social Service Society	cgsssraipur@gmail.com	7898290833	Seva Sadan, Tatibandh, Raipur	Tatibandh	CHHATTISGARH, 		http://www.cgsssraipur.org	
293	CG/2018/0206127	CHHATTISGARH EDUCATION DEVELOPMENT ASSOCIATION	yamunachauhan27@gmail.com	7000953595	H.NO.65,JAMARGA PATELPARA,VILL.JAMARGA,TEHSIL DHARAMJAIGARH,DISTT.RAIGARH,C.G.INDIA	RAIGARH	CHHATTISGARH, BIHAR, CHHATTISGARH, JHARKHAND, MADHYA PRADESH, ORISSA, UTTAR PRADESH, 	Education & Literacy,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Labour & Employment,Rural Development & Poverty Alleviation,Science & Technology,Vocational Training,Women's Development & Empowerment,Civic Issues,Environment & Forests,Legal Awareness & Aid,	https://www.cgeda.org	
294	CG/2017/0150374	Chhattisgarh Education Research and Welfare Society 	cerwsngo@gmail.com	9893468261	Matrkripa, Street No 10, New Airtel Tower, Anand Nagar, Sriti Nagar, Junwani, Bhilai DistDurg, StateChhatrisgarh, Pin490008	Bhilai	CHHATTISGARH, 	Children,Education & Literacy,Health & Family Welfare,Nutrition,Women's Development & Empowerment,		
295	CG/2020/0254463	CHHATTISGARH FILM AND VISUAL ART SOCIETY	mishra.subhash19@gmail.com	9425203900	Janmanch, HIG-27, Housing Board Colony, Saddu Behind Ambuja Mall, near Science City, Raipur, Chhattisgarh 492014	RAIPUR	CHHATTISGARH, 	Art & Culture,	http://www.cgfavas.com/	
296	CG/2020/0252807	Chhattisgarh Gramin Khadi Vikas Samiti	cgruler2018@gmail.com	8889600739	Smt. Santoshi Dewangan, H.No.-582, Ashwani Nagar, Raipur, Dist.- Raipur-492001, Chhattisgarh	Raipur				
297	CG/2017/0174396	CHHATTISGARH GRAMIN SWAROJGAR PRASHIKSHAN SEWA SANSTHAN 	computer.goodluck@rediffmail.com	9424116127	UTTAM MAGENDRA SHIV CHOUK WORD NO 09 TIKARAPARA GURUR TCH-GURUR	GURUR 	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Vocational Training,		
298	CG/2016/0109090	CHHATTISGARH HANDBALL ASSOCIATION	cha_987@yahoo.co.in	9039982262	QR. NO.- 14/B, STREET- 22, SECTOR-1, BHILAI, DISTT- DURG (CHHATTISGARH), PIN : 490001	BHILAI	CHHATTISGARH, 	Sports,	http://www.cghandball.com	
299	CG/2018/0192611	CHHATTISGARH JAN JAGRITI AVAM KALYAN PARISHAD	cgjankalyan@gmail.com	9300003054	CHHATTISGARH JAN JAGRITI AVAM KALYAN PARISHADH.NO- 15, WARD NO-15, TILAK BHAWAN, RATHORE COLONY, SAKTI, DIST- JANJGIR- CHAMPA, CHHATTISGARH, 495689	CHHATTISGARH	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
300	CG/2018/0193914	CHHATTISGARH JAN PRASHIKSHAN SEVA SANSTHAN KANNEWADA	cgjpss1974@gmail.com	9926684966	SMT. AKESHWARI DADSENA ,SONWANI AUTO PARTS, VILL- KANNEWADA, POST- KARHIBHADAR,TH-BALOD,DIST- BALOD (C.G.)	KANNEWADA	CHHATTISGARH, 	Vocational Training,		
301	CG/2016/0103496	CHHATTISGARH JANHIT KALYAN SAMITI	cg.jksngo@gmail.com	9806205000	BADA CHOWK PAWANI BLOCK BILAIGARH DISTRICT BALODABAZAAR RAIPUR CG	PAWANI	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,		
302	CG/2018/0200021	CHHATTISGARH KASAUNDHAN VAISHYA SAMAJ	akashdurg1991@gmail.com	9074466904	DINESH GUPTA, HOUSE NO. WARD NO-03, NEAR MANAV MANDIR , GAYA NAGAR, DURG (CHHATTISGARH) 491001	DURG	CHHATTISGARH, 	Any Other,		
303	CG/2019/0239039	Chhattisgarh Lok kalyan Samajik Vikas Sansthan	cglokkalyansvs@gmail.com	9329126693	House No. 54, College ward, Daganiya, Raipur	RAIPUR	CHHATTISGARH, 	Agriculture,Children,Education & Literacy,Women's Development & Empowerment,		
304	CG/2017/0180916	Chhattisgarh Lok Kalyan Samiti	navin.meshram199@gmail.com	8965089172	C/O Santuram Markam, Village-Tutitola, Post-Ghotatola, Tehsil-Mohla, Dist-Rajnandgaon	Rajnandgaon	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Children,Education & Literacy,Information & Communication Technology,Minority Issues,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
305	CG/2016/0096872	chhattisgarh mahila vikas samiti	chhattisgarhmvs2227@gmail.com	9770764510	old sarkanda mata chowa house no.-100 ward no.48 teh- bilaspur 495001	bilaspur	CHHATTISGARH, 	Children,Education & Literacy,Health & Family Welfare,HIV/AIDS,Vocational Training,Women's Development & Empowerment,		
306	CG/2018/0222462	Chhattisgarh Mahilamanch	mahilamanchcg@gmail.com	9424125243	B2/7, Lokmanya Samiti Rohinipuram, Raipur, Chhattisgarh.	Raipur	CHHATTISGARH, 	Agriculture,Art & Culture,Children,Differently Abled,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
307	CG/2020/0267533	CHHATTISGARH MANAV KALYAN EVAM GRAMIN VIKAS JAN SEWA SANSTHAN CHHATISGARH	englaishjatwar8620@gmail.com	8435576419	ENGLAISH KUMAR / VILL PO-PIHRID,WARD NO-07,THANA-MALKHARODA,TAH-MALKKARODA,DIST-JANJGIR-CHAMPA [C.G.]	CHAMPA				
308	CG/2018/0191515	CHHATTISGARH MANAV KALYAN SAMITI DONGARGARH	jaswantbagdeadv@gmail.com	9300230726	THANA CHOWK DONGARGARH	DONGARGARH	CHHATTISGARH, 	Health & Family Welfare,Dalit Upliftment,Education & Literacy,Legal Awareness & Aid,Women's Development & Empowerment,Youth Affairs,		
309	CG/2018/0205124	CHHATTISGARH MANAVA KURMI SAMAJ	tikaramverma147@gmail.com	7869989113	BHOLA KURMI BOARDING G E ROAD TATYAPARA RAIPUR	RAIPUR		Any Other,		
310	CG/2019/0234214	CHHATTISGARH MITWA SANKALP SAMITEE	cgmss69@yahoo.com	9009448443	VIDYA RAJPUT C/O SILAU RAM PATEL, TILLU CHOWK BANDWAPARA LAKHENAGAR	RAIPUR	CHHATTISGARH, 	HIV/AIDS,Human Rights,Legal Awareness & Aid,Vocational Training,Any Other,		
311	CG/2019/0233162	Chhattisgarh nai roshni mahila kalyan samiti	nairoshni4768@gmail.com	9425577429	Neera sahu haush no.3 k tulshipur ward - 16 rajnandgaon	Rajnandgaon	CHHATTISGARH, 	Agriculture,Children,Drinking Water,HIV/AIDS,Environment & Forests,Vocational Training,Women's Development & Empowerment,		
312	CG/2020/0255321	CHHATTISGARH PAHALEE UDAN FOUNDATION	cpufinfo@gmail.com	9691608380	Ramadhar Chouhan,Indira Gandhi Ward no 1 Sarangarh Dist-Raigarh CG.496445	SARANGARH	CHHATTISGARH, 	Education & Literacy,Environment & Forests,Information & Communication Technology,Rural Development & Poverty Alleviation,Vocational Training,		
313	CG/2017/0180594	CHHATTISGARH PANCHJANYA FOUNDATION	panchjanyafoundation@yahoo.com	9644753858	GALI NO. 04, MATHPURENA, HOUSE NO.: 22, RAWATPURA COLONY, TEHSIL: RAIPUR, DISTT.: RAIPUR (C.G.)	RAIPUR	CHHATTISGARH, 	Vocational Training,		
314	CG/2018/0198048	CHHATTISGARH PARIVARTAN SAMITI	chgparivartansamiti@gmail.com	9575942546	AT- BAZAR CHOWK YADUNANDAN NAGAR TIFRAh	BILASPUR				
315	CG/2017/0181800	CHHATTISGARH PEHAL FOUNDATION	yogendrakumarwani@gmail.com	7999824273	WARD NO.18 , SIGHSN SARA ROAD SHAKTI	SHAKTI	CHHATTISGARH, 	Agriculture,Children,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Minority Issues,New & Renewable Energy,Panchayati Raj,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
316	CG/2017/0181770	CHHATTISGARH PEOPLES SOCIAL SOCIETY	cpss.2080@gmail.com	7747075959	BUS STAND THANA ANDA DURG	ANDA 	CHHATTISGARH, 	Any Other,		
317	CG/2020/0262968	Chhattisgarh Pichda Varg Kalyan Sangh	cgobckalyan@gmail.com	9406004832	Gram Golkumdhaha, bazar chowk house no 203, Post-khortha, Tehshil- Charama, Distt: Kanker	post khortha teshil charama	CHHATTISGARH, 	Panchayati Raj,Rural Development & Poverty Alleviation,		
318	CG/2016/0109143	CHHATTISGARH PRADESH FENCING ASSOCIATION	cgfencing@gmail.com	9754056667	QR. NO.- 14/B, STREET- 22, SECTOR-1, BHILAI, DISTT- DURG (CHHATTISGARH), PIN : 490001	BHILAI	CHHATTISGARH, 	Sports,	http://www.chhattisgarhfencing.com	
319	CG/2017/0178717	CHHATTISGARH PRADESH KAUSHAL AVAM VIKAS SANSTHAN	cssd.org@gmail.com	8224811118	948/1 Near Forest Colony, PendraroadDist- BilaspurChhattisgarh 495117	Bilaspur	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Information & Communication Technology,Labour & Employment,Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Panchayati Raj,Science & Technology,Tourism,Tribal Affairs,Vocational Training,Youth Affairs,		
320	CG/2018/0199924	CHHATTISGARH PRADESH KOSARIYA MARAR SAMAJ RAIPUR	vijayantpatel@yahoo.in	9329013244	PATEL VIDYAMANDIR PARISAR MAHAMAI PARA PURANI BASTI RAIPUR	RAIPUR	CHHATTISGARH, 	Art & Culture,Children,Human Rights,Labour & Employment,Legal Awareness & Aid,Rural Development & Poverty Alleviation,		
321	CG/2017/0162802	Chhattisgarh Pradesh Thang Ta Sangh	tusharparganiha@gmail.com	8109484810	NB-25, SUBHASCHANDRA BOSE MARG, NEAR SURAJ ROADLINES, MASJID ROAD, KOTA, RAIPUR, CHHATTISGARH	RAIPUR				
322	CG/2020/0260451	CHHATTISGARH PRADESH WHEELCHAIR TALWARBAJI SANGH	cgwheelchairfencing@gmail.com	9893355247	NEAR SANTOSHI MANDIR CHANTIDIH BILASPUR CHHATTISGARHRAMAYAN CHOK, CHANTIDIH ROD SANTOSHI SIDHMUNNI MANDIR CHANTIDIH BILASPUR	BILAPUR	CHHATTISGARH, 	Children,Education & Literacy,Sports,	https://cgpwfa.business.site	
323	CG/2020/0250639	CHHATTISGARH PRANTIYA ARYA PRATINIDHISABHA	premanand17688@gmail.com	7509726864	CHHATTISGARH PRANTIYA ARYA PRATINIDHI SABHA TATIBANDH RAIPUR, 492099	RAIPUR	CHHATTISGARH, 	Education & Literacy,	http://www.cgaryapratinidhisabha.com	
324	CG/2017/0117638	Chhattisgarh Sabri Sewa Sansthan	sabari_261487@rediffmail.com	9424249384	Bazarpara, Lakhanpur	Lakhnpur	CHHATTISGARH, 	Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Nutrition,Panchayati Raj,Tribal Affairs,Women's Development & Empowerment,Drinking Water,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Vocational Training,Water Resources,Youth Affairs,Aged/Elderly,Any Other,	http://www.sabri.net.in/	
325	CG/2020/0251024	 chhattisgarh sanskrit shiksha sansthan	Manishs1456@gmail.com	9455228930	shri santosh sharma ward no. 29 gali no. 4 kashyap kaloni bilaspur chhattisgarh	bilaspur				
326	CG/2017/0160737	CHHATTISGARH SARKARE KALA URDU EDUCATION SOCIETY	sarkarekalankota@gmail.com	9424217186	MADARSA ARBIA GHAUSIA, KOTA, AMANAKA	RAIPUR				
327	CG/2020/0259149	CHHATTISGARH SARVA VIKLANG KALYAN SANGH	cgsvks495554@gmail.com	7999357056	Jhulkadam Road, Charch Ke Piche, Ward No.11, Nagar palika Sakti Dist. janjgir-Champa	Sakti	CHHATTISGARH, 	Differently Abled,		
328	CG/2017/0175951	CHHATTISGARH SARVJAN VIKAS SAMITI 	cgsvs.rjn@gmail.com	9329989921	NEW BAS STAN PARISAR ,SHOP NO . L13	RAJNANDGAON	CHHATTISGARH, 	Women's Development & Empowerment,Art & Culture,		
329	CG/2018/0191640	CHHATTISGARH SEVA KALYAN PARISHAD  RAJNANDGAON	sinhasonal238@gmail.com	9691525264	BUDHWARI PARA 185 WARD NO. 15 DONGARGARHDIST. RAJNANDGAON (C.G.)PIN491445	DONGARGARH				
330	CG/2019/0247394	CHHATTISGARH SHITAL SEWA SAMITI	ssantosh41081@gmail.com	9098083956	C/O. SANTOSH KUMAR SINGH, WARD NO.47, NEAR VERMA CYCLE STORE AMRAIYA CHOWK BILASPUR	BILASPUR	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Drinking Water,Education & Literacy,Aged/Elderly,Food Processing,Health & Family Welfare,Information & Communication Technology,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
331	CG/2020/0267235	CHHATTISGARH SHRISTI DEVELOPMENT ORGANIZATION	cgshristiorganization@gmail.com	9039417910	C 5 PHASE 2, KANCHAN GANGA,ROHINIPURAM, DANGANIYA, DISTRICT-RAIPUR, STATE-CHHATTISGARH, PIN -492001	RAIPUR	CHHATTISGARH, 	Differently Abled,		
332	CG/2020/0259708	Chhattisgarh Starhelp Welfare Society	cgsws2019@gmail.com	9755889944	Bajrang Ward, Railway Fatak Ke Pass, 64, Ward No. 08, Gandhi Mandir Ward, Bharapara, Dist:_ BalodabazaarBhatapara Pin - 493118, Chhattisgarh	Bhatapara	CHHATTISGARH, 	Education & Literacy,Health & Family Welfare,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Women's Development & Empowerment,		
333	CG/2016/0104971	Chhattisgarh State Council For Child Welfare	cgsccwel@gmail.com	9981068273	LIG-29 Indravati Calony Raja Talab Raipur	Raipur	CHHATTISGARH, 	Children,Differently Abled,Education & Literacy,Health & Family Welfare,Nutrition,Women's Development & Empowerment,Youth Affairs,	http://cgsccwel.com	
334	CG/2017/0180721	CHHATTISGARH TECHNALOGY & EDUCATION WELFARE INSTITUTE	cgite.education@gmail.com	9977317934	HEAD OFFICE WARD NO 13 GANJLINE ABMBAGARH CHOWKIMAILING ADDRESS :-CHHATTISGARH COMPUTER INSTITUTE IN FRONT OF GOVERNMENT HOSPITAL PATEL MARAR SAMAJ BHAWAN MAIN ROAD DONDILOHARA	DONDILOHARA	CHHATTISGARH, 	Vocational Training,Education & Literacy,Labour & Employment,		
335	CG/2017/0150558	CHHATTISGARH TRAINING AND RESEARCH ORGANIZATION	sonivvk@gmail.com	7470944744	15 A, NEAR SHEHNAI MARRIAGE PALACE PUSHPAK NAGAR, WARD NO. 1, P.O- NEHRU NAGAR, DIST DURG	BHILAI	CHHATTISGARH, 	Education & Literacy,New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Vocational Training,	http://www.ctro.in	
336	CG/2017/0174872	CHHATTISGARH UNNATI FOUNDATION	chhattisgarhunntifoundation@gmail.com	9406080552	C/O Abhishek Kumar Sharma Mandi Road, near S.S.M School, Bhatapara	Bhatapara	CHHATTISGARH, 	Agriculture,Art & Culture,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Labour & Employment,New & Renewable Energy,Panchayati Raj,Rural Development & Poverty Alleviation,Vocational Training,		
337	CG/2018/0193776	CHHATTISGARH VAHAN CHALAK PRASHIKSHAN SANCHALAK WEL FARE SOCIETY	jaishaktidrivingschool@gmail.com	9827952309	shree priyank kumar soni qua. no. hig a/2 lakholi janta colony rajnandgaon	RAJNANDGAON	CHHATTISGARH, 	Labour & Employment,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,		
338	CG/2016/0108329	CHHATTISGARH VAIGYANIK ANUSANDHAN EVAM VISTAR SANGHATHAN	cgvaevs@gmail.com	9826196486	B-09, RALAS ENCLAVE, BEHIND GOVT. AYURVEDICMEDICAL COLLAGE , ROHANIPURAM ,RAIPUR (C.G) PIN 492010	RAIPUR	CHHATTISGARH, 	Agriculture,Biotechnology,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Legal Awareness & Aid,New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Vocational Training,Water Resources,Health & Family Welfare,Information & Communication Technology,Land Resources,Nutrition,Prisoner's Issues,Tribal Affairs,Any Other,	http://redio.org.in	
339	CG/2018/0205985	CHHATTISGARH VICHAR VIKAS SAMITI RAJNANDGOAN	cvvsrjn@gmail.com	9907219990	C/O SHRI. VIVEK WASNIK, WARD NO- 27, KAMAL TALKIES CHOWK, BHARKA PARA,RAJNANDGAON, (C.G.) 491441	Raipur	CHHATTISGARH, 	Civic Issues,Education & Literacy,Human Rights,Information & Communication Technology,		
340	CG/2019/0230727	CHHATTISGARH YOG SPORTS ASSOCATION	cgyogsports@gmail.com	7566705888	H No- 308, Ekta chowk, Kailash nagar Bhiali	Durg	CHHATTISGARH, 	Sports,	https://www.cgyogsports.com/	
341	CG/2018/0195611	Chhattisgarh Zakat Foundation	cgzakat@gmail.com	8982377777	41/ NewNazo VillaChhotapara Behind White House Nagar Nigam	Raipur	CHHATTISGARH, 	Education & Literacy,Drinking Water,Health & Family Welfare,Human Rights,Minority Issues,	https://www.cgzakat.com	
342	CG/2017/0180636	chhattisgarhi lok chetna manch	cg.lok.manch@gmail.com	8839435045	plat no 813 sunder nagar raipur chhattisgarh	raipur	CHHATTISGARH, 	Agriculture,Children,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Vocational Training,Women's Development & Empowerment,		
343	CG/2017/0176727	CHHATTISHGARH TAKNIKI AND SHAIKSHANIK VIKAS SAMITI	msitdalli@gmail.com	7587782170	SONKAR BHAVAN, NEAR J D OFFICE,WARD NUMBER-22, NEW MARKET , DALLIRAJHARA TH-DONDI	DALLIRAJHARA	CHHATTISGARH, 	Vocational Training,		
344	CG/2017/0161549	CHHATTSGARH CHANDRANAHU SHIKSHAN SAMITI	chandranahusamiti@gmail.com	7999702204	SANTRI BAI COLLEGE ,BAGBAHARA ROAD ,MAHASAMUND .DIST-MAHASAMUND CHHATTISGARH	MAHASAMUND	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Vocational Training,		
345	CG/2018/0208117	CHHAYA JAN KALYAAN SAMITI DALLIRAJHARA	karun.bambeshwar@gmail.com	9993683776	YAGYESH PATEL, S/O RAJENDRA PATEL, HOUSE NO 88, CHIKHALAKASA WARD 13, CHIKHALAKASA PO DALLIRAJHARA DISTBALOD, CHHATTISGARH	DALLIRAJHARA	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Labour & Employment,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Urban Development & Poverty Alleviation,Women's Development & Empowerment,		
