S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
325	AR/2018/0216726	SINGPHO DEVELOPMENT SOCIETY	punarambya1@gmail.com	9582990511	BORDUMSA 792056DISTRICTCHANGLANGARUNACHAL PRADESH	BORDUMSA	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Sports,		
326	AR/2020/0267015	SIPONG MULTIPURPOSE COOPERATIVE SOCIETY LTD.	sipongmcs@gmail.com	9436647470	VillageBomi, PO/PS Mariyang, District - Upper Siang, Arunachal pradesh	Yingkiong	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Biotechnology,Civic Issues,Disaster Management,Education & Literacy,Food Processing,Micro Small & Medium Enterprises,	http://www.sipongmcs.org	
327	AR/2018/0205806	SIRCHANGLANG DEVELOPMENT BOARD	sirchanglang@gmail.com	9818456784	NAFRA, WEST KAMENG	Nafra	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Minority Issues,Tribal Affairs,Youth Affairs,		
328	AR/2016/0107522	SOCIETY FOR ADVANCEMENT OF RURAL DEVELOPMENT	sardsangram@gmail.com	7085758114	SANGRAM KURUNG KUMEY DISTRICT ARUNACHAL PRADESH PIN 791118	SANGRAM	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,		
329	AR/2020/0258034	SOCIETY FOR EDUCATION AND ENVIRONMENTAL DEVELOPMENT	mibopertin@gmail.com	9436095666	C/o M.R Boys Hostel, Jollang(Tugung Namchang) P.OR.K Mission, P.SItanagar, District Papum Pare, Arunachal Pradesh, Pin791111	Itanagar	ARUNACHAL PRADESH, 	Tourism,Civic Issues,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Labour & Employment,Micro Small & Medium Enterprises,Sports,Vocational Training,Youth Affairs,Any Other,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,New & Renewable Energy,Rural Development & Poverty Alleviation,Tribal Affairs,		
330	AR/2020/0252346	SOCIO ECONOMIC EDUCATIONAL DEVELOPMENT SOCIETY	nabamsimon4612@gmail.com	7005334715	C-SECTOR, ITANAGAR, NEAR DIRECTORATE OF INDUSTRIES, UDYOG SADAN GOVT. OF ARUNACHAL PRADESH-791111	ITANAGAR		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
331	AR/2018/0201965	SOTOS WELFARE AND AGRO FORESTRY SOCIETY	ddhananjaybhu@gmail.com	9436049200	Vill And Post WAKRO, District LOHIT, ARUNACHAL PRADESH 792102	WAKARO	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,HIV/AIDS,Legal Awareness & Aid,Micro Finance (SHGs),		
332	AR/2017/0168056	St Francis De Sales College Society	provincialbursarnortheast@gmail.com	8404040648	St.Francis De Sales College Society, P.B No.34, West Siang Dist., Arunachal Pradesh-791001	Aalo	TRIPURA, ARUNACHAL PRADESH, ASSAM, MANIPUR, MEGHALAYA, MIZORAM, NAGALAND, 	Agriculture,Children,Education & Literacy,Health & Family Welfare,Vocational Training,Youth Affairs,		
333	AR/2016/0100604	STATE RESOURCE CENTRE ARUNACHAL PRADESH	srcap.nlg@gmail.com	9435728431	State Resource Centre  B-Sector  Naharlagun-791110  Papumpare District  Arunachal Pradesh	Naharlagun	ARUNACHAL PRADESH, 	Education & Literacy,		
334	AR/2019/0239330	Subansiri Agri-Horti-Floriculture Society	hagenamaziro@gmail.com	8014012823	C/o M/s Subansiri Agri-Horti-Floriculture Society, M.G. Road, Hapoli, PO/PS. Ziro, Lower Subansiri District, Arunachal Pradesh.	Ziro				
335	AR/2017/0169192	Subansiri Kristu Kiran Society	dioceseofitanagar3@gmail.com	8731035288	P.B. No 03 Hapoli	Ziro	ARUNACHAL PRADESH, 			
336	AR/2019/0243808	SUPUNG MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	rajennani63@gmail.com	8413838086	PO PS, HAPOLI, DISTRICT LOWER SUBANSIRI, STATE ARUNACHAL PRADESH, PIN 791120	ZIRO		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
337	AR/2018/0204143	TAARU ABU WELFARE SOCIETY	taaruabuws@gmail.com	9774423114	Village-Rasing Happa, Chambang, Disrict-Kurung Kumey-791111 Arunachal Pradesh	ITANAGAR	ARUNACHAL PRADESH, 			
338	AR/2020/0256614	Tadar Abu Charitable Society	tadarabungo@gmail.com	7005236411	C/o. Tadar Takar, Near FCI Godown Karsinsha, PO/PS. Banderdewa791123	Naharlagun	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Small & Medium Enterprises,New & Renewable Energy,Panchayati Raj,Right to Information & Advocacy,Science & Technology,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,	http://www.tadarabu.com/	
339	AR/2020/0265945	TAGIN CULTURAL SOCIETY	nalotumkum@gmail.com	8974124930	TAGIN CULTURAL SOCIETY (HQ- DAPORIJO), DISTRICT UPPER SUBANSIRI, ARUNACHAL PRADESH- PIN- 791122	DAPORIJO	ARUNACHAL PRADESH, 			
340	AR/2018/0220085	Taje Memorial Multipurpose Society	prembiswakarma@gmail.com	9862827761	Gohpur Tinali, Itanagar	Itanagar	ARUNACHAL PRADESH, 	Education & Literacy,	http://www.tajememorials.org	
341	AR/2016/0099927	Take Bogo Welfare Society	tpussang@yahoo.com	9856844048	PO/PS Ziro	Ziro	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Drinking Water,Environment & Forests,Food Processing,Health & Family Welfare,Micro Finance (SHGs),Micro Small & Medium Enterprises,Science & Technology,Tribal Affairs,Tourism,Any Other,		
342	AR/2019/0238525	TAKIO TAHI GROVE FOUNDATION	ttgrovefoundation@gmail.com	9436225928	Pobi Memorial School, Jollang Daath, Jollang,	Itanagar	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Education & Literacy,Environment & Forests,		
343	AR/2020/0249967	TAMIN ELITE SOCIETY 	taminelitesociety@gmail.com	9436686338	Tamin Traditional Corner Gandhi Market Daporijo	Daporijo	ARUNACHAL PRADESH, 	Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,	http://tamin.com	
344	AR/2018/0198454	TAMRO MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	tamrompcs@gmail.com	7085856841	GEKU KUPAK, PO/ PS GEKU	GEKU			http:/www.tamrompcs.com	
345	AR/2018/0214454	Tangsa Baptist Churches Association	tbca15@gmail.com	8413037307	MISSION CENTRE NONGTHAM KHARSANG CIRCLE	NONGTHAM	ARUNACHAL PRADESH, 	Children,Drinking Water,Education & Literacy,Health & Family Welfare,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
346	AR/2017/0154030	Tani Koo Welfare Society	dolangbharat2014@gmail.com	9436068006	Palin, PO	Palin				
347	AR/2020/0264622	Tani Society 	padi.richo@rediffmail.com	9856072349	Ziro Lower Subansiri District Arunachal Pradesh	Ziro				
348	AR/2019/0244154	Tara Foundation India	tarafoundationindia@hotmail.com	7085319005	Manjushree Building, Main Market Bomdila, West Kameng District, Arunachal Pradesh	Bomdila	ARUNACHAL PRADESH, 	Art & Culture,Children,Education & Literacy,Environment & Forests,HIV/AIDS,Micro Finance (SHGs),Minority Issues,Tourism,Tribal Affairs,Vocational Training,Youth Affairs,Drinking Water,		
349	AR/2016/0111203	TARAK WOMEN WELFARE SOCIETY	olikomi7jomang@gmail.com	9485253068	Tarak, P.O. Pangin,	Pangin	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,		
350	AR/2016/0113716	TARH YADEK SOLONG MEMORIAL FOUNDATION	tarhyadeksmf@gmail.com	7640059051	VILL - PACHIN COLONY PO/PS - NAHARLAGUN DISTRICT - PAPUM PARE STATE - ARUNACHAL PRADESH PIN NO. 791110	NAHARLAGUN	ARUNACHAL PRADESH, 	Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
351	AR/2009/0022324	Tarhuk Samaj	tarhuksamaj@gmail.com	9436044226	Village Kopila Post Box No. 290.Rakap Colony Naharlagun Arunachal PradeshPIN - 791110	Naharlagun	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	http://tarhuksamaj.org	
352	AR/2017/0179227	TAWANG DISTRICT YOUTH WELFARE SOCIETY	tawangdistrict1@gmail.com	8826823879	LEMBERDUNG P.O LEMBERDUNG	TAWANG	ARUNACHAL PRADESH, 	Art & Culture,Dalit Upliftment,Health & Family Welfare,Human Rights,Minority Issues,Tribal Affairs,		
353	AR/2020/0259897	TAYEK RIPO MPCS	ishagameh7@gmail.com	8413924052	Dumporijo, PO/PSDumporijo, Upper Subansiri District, Arunachal Pradesh, Pin791122	Dumporijo	ARUNACHAL PRADESH, 	Any Other,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Micro Finance (SHGs),Vocational Training,		
354	AR/2021/0273890	TAYENG ABU CHARITABLE SOCIETY	tarhtapung1978@gmail.com	7629917888	VILLAGE YANGTE, KRA DAADI ARUNACHAL PRADESH	KRA DAADI				
355	AR/2020/0268272	The Art of Living Arunachal Pradesh	aolarunachalpradesh@gmail.com	8910061613	H Sector, Itanagar, Arunachal Pradesh, PIN791113	Itanagar				
356	AR/2020/0266630	The Arunachal Cancer Welfare Society	pappu27heche@gmail.com	7628977650	House No-6, Nabam Apartment Nirjuli-II(B), P.O/P.S:- Nirjuli District: Papum Pare,Arunachal Pradesh-791109	Nirjuli	ARUNACHAL PRADESH, 	Health & Family Welfare,		
357	AR/2018/0189485	THE HUMANITY GROUP	humanitygroup2018@gmail.com	9717873199	NewLebrang	Tawang	ARUNACHAL PRADESH, 	Art & Culture,Children,Civic Issues,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,		
358	AR/2018/0207299	THE ROCHUNG MULTIPURPOSE CO OPERATIVE SOCIETY LIMITED	cgsisrupa@gmail.com	7628830575	VILLAGERUPA, PO-RUPA, PS-RUPA, WEST KAMENGDISTRICT, ARUNACHAL PRADESH-790003	RUPA	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Education & Literacy,Environment & Forests,New & Renewable Energy,Sports,Tourism,		
359	AR/2018/0198401	THE SDFP WELFARE SOCIETY OF THE ARUNACHAL PRADESH	takirkakki88@gmail.com	9862050726	2 MILE, PASIGHAT( BACKSIDE OF NISSAN DEALER) PO/PS PASIGHAT	PASIGHAT	ARUNACHAL PRADESH, 	Environment & Forests,Urban Development & Poverty Alleviation,	http://www.sdfp.com	
360	AR/2019/0244372	The Tawang Foundation	thetawangfoundation@gmail.com	7992306691	medical colony, tawang	tawang	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Health & Family Welfare,Tribal Affairs,		
361	AR/2017/0164425	THEGTSE MEDITATION CULTURE CENTRE	thegtse5490@gmail.com	8413056964	THEGSTE MEDITATION CULTURE CENTRE, Thespa Gonpa, P.O. Tawang, P.S. Tawang,Pin-790104, Arunachal Pradesh, India	Tawang				
362	AR/2019/0229790	Thembang Bapu Community Conserved Area Management Committee	tbccamc@gmail.com	8729930222	C/o Shri Pema Wange, Village-Thembang, PO/PS-Dirang,	Thembang	ARUNACHAL PRADESH, ASSAM, 	Agriculture,Environment & Forests,New & Renewable Energy,Science & Technology,Tourism,Any Other,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Civic Issues,Drinking Water,Education & Literacy,Food Processing,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Tribal Affairs,Women's Development & Empowerment,Children,Disaster Management,Health & Family Welfare,Labour & Employment,Panchayati Raj,Scientific & Industrial Research,Vocational Training,Water Resources,		
363	AR/2016/0099483	Thembang Bapu Community Conserved Area Management Committee	tbccamc@gmail.com	9436635835	Thembang Bapu CCAMC Management Committee Co Mr Pema Wange Thembang villagePO PS Dirang West Kameng DistArunachal Pradesh	Dirang	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Civic Issues,Disaster Management,Drinking Water,Environment & Forests,Health & Family Welfare,Legal Awareness & Aid,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Tourism,Water Resources,		
364	AR/2017/0118402	THEMBANG MPCS LTD	ten.dirkhepa@gmail.com	8259903160	THEMBANG VILLAGE. P/O	DIRANG		Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Differently Abled,Education & Literacy,Environment & Forests,Food Processing,New & Renewable Energy,Panchayati Raj,Science & Technology,Tribal Affairs,Tourism,Youth Affairs,		
365	AR/2018/0192071	THUPSANG DHARGYELLING HIMALAYAN CULTURE & TRADITION PRESERVATION SOCIETY	thupsungdhargyeling2017@gmail.com	8414998557	TDL Monastery, PO/PS:Dirang	bomdila	ARUNACHAL PRADESH, 	Art & Culture,Children,Education & Literacy,Aged/Elderly,Tourism,Tribal Affairs,Women's Development & Empowerment,Youth Affairs,		
366	AR/2019/0245041	THUPTEN DHONAG WOSEL DHARGYLING MONASTERY SOCIETY MANDALA	tdwdsocity@gmail.com	7640086349	THUPTEN DHONAG WOSEL DHARGYLINGPhudung Monastery PO/PSDirang West Kameng Distt Arunachal Pradseh	Dirang	ARUNACHAL PRADESH, 			
367	AR/2018/0215055	TODAK MEMORIAL SOCIETY 	todakmemorialsociety@gmail.com	9436231499	BASAR, WEST SIANG DISTRICT.	BASAR	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Children,Civic Issues,Drinking Water,Women's Development & Empowerment,Education & Literacy,	http://www.todakmemorialsociety.com	
368	AR/2020/0259901	Topu Bui Multipurpose Welfare Society	topubuimultipurposewelsociety@gmail.com	9436227085	C/O Topu Bui, Village : Bui Circle :Gusar-SegiPO/PS : Dumporijo State :Arunachal Pradesh	Dumporijo	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Environment & Forests,Food Processing,Health & Family Welfare,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Any Other,		
369	AR/2017/0172488	TRANGPODAR WELFARE SOCIETY	aouaning@yahoo.com	9402708518	VILLAGE MORSHINGP.O/P.S-KALAKTANG-790002 WEST KAMENG DISTRICT, ARUNACHAL PRADESH	MORSHING	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Education & Literacy,Health & Family Welfare,Micro Small & Medium Enterprises,Vocational Training,Women's Development & Empowerment,Agriculture,Environment & Forests,Human Rights,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Youth Affairs,		
370	AR/2017/0178069	TRIBAL  DEVELOPMENT AND WELFARE SOCIETY	infowayitsolutionsmiao@gmail.com	9774381705	K G Complex, Lower Miao Miao	Miao	ARUNACHAL PRADESH, 	Art & Culture,Drinking Water,Education & Literacy,Environment & Forests,Human Rights,Information & Communication Technology,Micro Small & Medium Enterprises,Sports,Tourism,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,Water Resources,		
371	AR/2019/0223935	TRIBAL AREAS DEVELOPMENT SOCIETY	anupsoman87@gmail.com	9612458631	Takar Complex, Papumpare, Naharlagun, Arunachal Pradesh, PIN: 791110	Naharlagun	ARUNACHAL PRADESH, 			
372	AR/2019/0238465	Tribal Quest	tribalquest2010@gmail.com	8729947174	Abulyang, P.O/P.S Hapoli, Lower Subansiri District Arunachal Pradesh	Ziro	ARUNACHAL PRADESH, 	Education & Literacy,		
373	AR/2020/0257834	TRIBAL QUEST MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	kidsquestschool@gmail.com	9856200941	HAPOLI, P.O	ZIRO				
374	AR/2017/0114978	TRIBAL WELFARE DEVELOPMENT SOCIETY	tribalwelfare864@gmail.com	9774134484	Chairman, Tribal Welfare Development Society Chatim Lodge 1st Floor Near P.K.Point PO/PS	Changlang	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Housing,Information & Communication Technology,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,New & Renewable Energy,Rural Development & Poverty Alleviation,Tribal Affairs,Tourism,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
375	AR/2019/0243184	TSONGKHAPA EDUCATION & CULTURAL SOCIETY	tsongkhapaeducs2014@gmail.com	9402632466	The Society is located at New Lumla,Manpat P.O/P.S-Lumla, District-Tawang, Arunachal Pradesh Pin code-790106	LUMLA				
376	AR/2016/0111427	Tsun Gon Thoog Jee Ling Society	tsun_gon@yahoo.com	8132977374	Tsun Gon Thoog Jee Ling Society  C/O Brahmadungchung  P.O. & P.S. Tawang  Distt. Tawang  Arunachal Pradesh  790104	Tawang	ARUNACHAL PRADESH, 	Art & Culture,Differently Abled,Education & Literacy,Environment & Forests,Tribal Affairs,		
377	AR/2018/0192867	TUKPEN CULTURE FOUNDATION	tenzingsep2@gmail.com	9402942168	VILL-JIGAON,PO/PS-RUPA, WEST KAMENG DISTRICT ARUNACHAL PRADESH-790003	RUPA				
378	AR/2018/0194746	TUKPEN WELFARE SOCIETY	tseringthongdok@gmail.com	9436045235	VILL-RUPA, PO/PS-RUPA, WEST KAMENG DISTRICT , ARUNACHAL PRADESH-790003	RUPA				
379	AR/2021/0273856	UNITED LEKANG MULTIPURPOSE SOCIETY	ulmsoct2020@gmail.com	9657424480	borsaapori, NH215, near JNV mahadevpur, namsai	Namsai	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
380	AR/2020/0259650	UNITRIBE MULTIPURPOSE COOPERATIVE SOCIETY LTD	lompsg19@gmail.com	8119053230	Pakam-II, PO/PS Aalo, District West, West Siang, Arunachal Pradesh	Aalo	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Disaster Management,Education & Literacy,Environment & Forests,Food Processing,Labour & Employment,New & Renewable Energy,Scientific & Industrial Research,Urban Development & Poverty Alleviation,Vocational Training,Any Other,		
381	AR/2019/0240257	USU JANG -GU-LA CHARITABLE SOCIETY	rtthongchi2009@gmail.com	9402777930	Village- Mukhuthing P.S/P.O- Rupa District- West Kameng Arunachal Pradesh	RUPA				
382	AR/2018/0197182	Vistahunt Society	zioninstitute01@gmail.com	9436068366	E-sector Nirjuli	Nirjuli	ARUNACHAL PRADESH, 	Education & Literacy,Health & Family Welfare,Micro Finance (SHGs),Minority Issues,Nutrition,Tourism,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
383	AR/2017/0160503	Vivekananda Kendra Vidyalaya Arunachal Pradesh Trust	vkvnirjuli@vkvapt.org	9436254385	Vivekananda Kendra Vidyalaya Arunachal Pradesh Trust , VKV Nirjuli Campus PO/PS Nirjuli, Dist. Papum Pare, Arunachal Pradesh	Nirjuli	ARUNACHAL PRADESH, 	Education & Literacy,	http://vkvapt.org/	
384	AR/2018/0192461	VIVEKANANDA KENDRA VIDYALAYA ITANAGAR	vkvitanagar@vkvapt.org	9436059058	VIVEKANANDA KENDRA VIDYALAYA ITANAGAR CHIMPU,PO.- RK MISSION	ITANAGAR	ARUNACHAL PRADESH, 	Education & Literacy,Education & Literacy,	https://vkvapt.org/	
385	AR/2019/0247194	WOMEN AND CHILD DEVELOPMENT SOCIETY	bgogoinlp@gmail.com	9436226307	Kimin, District-Papum Pare, Arunachal Pradesh, Pin Code-791121	Kimin	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Sports,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
386	AR/2016/0109585	WOMEN WELFARE SOCIETY	womenwelsoc@gmail.com	9774536850	VILL - NAHARLAGUN P.O/ P.S - NAHARLAGUN DIST - PAPUM PARE STATE - ARUNACHAL PRADESH PIN NO. - 791110	NAHARLAGUN	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,Tourism,		
387	AR/2016/0107778	WOMENS WELFARE ASSOCIATION RUPA	wwarupa@gmail.com	9436045757	VILL RUPA, PO/PS-RUPA, WEST KAMENG DISTRICT ARUNACHAL PRADESH-790003	RUPA	ARUNACHAL PRADESH, 	Art & Culture,Children,Education & Literacy,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
388	AR/2017/0165531	YIRNE GONE WELFARE SOCIETY	minlarraksap2017@gmail.com	7642033987	Head Office:- Darak, PO:- Darak, PS:- Kamba, District:- West Siang, Arunachal Pradesh PIN:- 791001 Branch Office:- H- Sector, Near Hollongi Market, Toko Building, Itanagar, Arunachal Pradesh PIN:- 791113	Darak	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Differently Abled,Aged/Elderly,Health & Family Welfare,HIV/AIDS,Human Rights,Micro Finance (SHGs),Sports,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,Disaster Management,Environment & Forests,Food Processing,Land Resources,New & Renewable Energy,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Water Resources,	http://www.yg-society.com	
389	AR/2020/0251461	Young Mission Adventure Club	yomgammission@yahoo.com	9402212162	Gamlin building. yomgam tours	itanagar	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Vocational Training,Youth Affairs,Any Other,		
390	AP/2017/0115934	Youth Action for Social Welfare	yaswtawang@gmail.com	9436051009	medical colony, tawang	Tawang	ARUNACHAL PRADESH, 	Art & Culture,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Land Resources,Micro Finance (SHGs),Minority Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tribal Affairs,Tourism,Vocational Training,Water Resources,Animal Husbandry, Dairying  &  Fisheries,Children,Differently Abled,		
391	AR/2021/0272412	YOUTH MISSION FOR CLEAN RIVER - ARUNACHAL PRADESH	sdlonda@gmail.com	7628916973	NITI VIHAR ITANAGAR	ITANAGAR	ARUNACHAL PRADESH, 	Education & Literacy,Environment & Forests,Water Resources,		
392	AR/2020/0263024	YOUTH WELFARE AND HERITAGE PRESERVATION SOCIEY	ywhpsmkto2006@gmail.com	9402093060	MUKTO SERJONG VILLAGE PO.MUKTO PS.JANG , DISTT.TAWANG ARUNACHAL PRADESH PIN CODE 790105	TAWANG	ARUNACHAL PRADESH, 	Environment & Forests,Food Processing,Tourism,		
